Timestamp,StartPoint,StartPointName,EndPoint,EndPointName,MinMeasuredTime,MaxMeasuredTime,AvgMeasuredTime,MedianMeasuredTime,SampleCount,AccuracyLevel,ConfidenceLevel
2-May-2015 12:10:00 AM,1,G,2,F,64,110,84,80,10,0,0
2-May-2015 12:15:00 AM,1,G,2,F,69,93,79,80,14,0,0
2-May-2015 12:20:00 AM,1,G,2,F,63,94,80,81,11,0,0
2-May-2015 12:25:00 AM,1,G,2,F,70,99,88,89,20,0,0
2-May-2015 12:30:00 AM,1,G,2,F,82,98,90,89,13,0,0
2-May-2015 12:35:00 AM,1,G,2,F,74,89,78,76,5,0,0
2-May-2015 12:40:00 AM,1,G,2,F,69,103,83,85,13,0,0
2-May-2015 12:45:00 AM,1,G,2,F,75,99,86,88,18,0,0
2-May-2015 12:50:00 AM,1,G,2,F,62,100,84,85,12,0,0
2-May-2015 12:55:00 AM,1,G,2,F,61,105,86,88,11,0,0
2-May-2015 1:00:00 AM,1,G,2,F,62,94,79,79,7,0,0
2-May-2015 1:05:00 AM,1,G,2,F,64,122,85,84,9,0,0
2-May-2015 1:10:00 AM,1,G,2,F,63,105,87,84,9,0,0
2-May-2015 1:15:00 AM,1,G,2,F,73,110,85,83,6,0,0
2-May-2015 1:20:00 AM,1,G,2,F,78,89,83,83,5,0,0
2-May-2015 1:25:00 AM,1,G,2,F,81,92,85,82,3,0,0
2-May-2015 1:30:00 AM,1,G,2,F,66,160,93,89,11,0,0
2-May-2015 1:35:00 AM,1,G,2,F,75,89,81,78,3,0,0
2-May-2015 1:40:00 AM,1,G,2,F,61,89,78,83,3,0,0
2-May-2015 1:45:00 AM,1,G,2,F,86,87,87,86,2,0,0
2-May-2015 1:50:00 AM,1,G,2,F,87,99,92,91,4,0,0
2-May-2015 1:55:00 AM,1,G,2,F,63,105,84,85,14,0,0
2-May-2015 2:00:00 AM,1,G,2,F,69,118,86,85,10,0,0
2-May-2015 2:05:00 AM,1,G,2,F,83,83,83,83,1,0,0
2-May-2015 2:10:00 AM,1,G,2,F,90,92,91,91,2,0,0
